label,mtang1,mtang2,move,posid,direction,speed,motor,angle,xpix,ypix,xytgt,peaks,fwhm
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144512,4852,cw,cruise,phi,5.303136,2027.280782,769.263315,1,80313.1168,3.7394
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144525,4852,ccw,cruise,phi,6.065895,2100.330476,874.829448,1,78267.5933,3.5092
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144539,4852,ccw,cruise,phi,16.787650,2065.851714,836.572936,1,78675.6873,3.6095
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144553,4852,ccw,cruise,phi,-1.755486,2031.552220,801.772252,1,80265.4013,3.8008
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144606,4852,cw,cruise,phi,14.945154,1993.629254,769.965888,1,78982.5190,3.6079
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144620,4852,cw,cruise,phi,-2.474161,2096.979059,907.508805,1,78069.8785,3.5144
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144634,4852,ccw,cruise,phi,25.966042,2065.501745,871.342305,1,77291.1741,3.5983
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144648,4852,ccw,cruise,phi,9.063015,2030.648585,836.035559,1,79238.5645,3.7462
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144702,4852,cw,cruise,phi,7.217677,1993.245909,804.954128,1,78986.1763,3.5818
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144716,4852,cw,cruise,phi,27.019150,1960.338019,770.590057,1,77359.4240,3.6191
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144730,4852,cw,cruise,phi,7.850736,2096.612783,942.123565,1,78217.9951,3.5108
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144744,4852,ccw,cruise,phi,34.986222,2066.082924,907.275713,1,78883.7980,3.5402
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144758,4852,ccw,cruise,phi,22.805235,2031.003927,870.225602,1,79174.0372,3.6194
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144812,4852,ccw,cruise,phi,-1.868889,1995.207205,835.298218,1,78871.2426,3.6562
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144826,4852,cw,cruise,phi,20.742761,1961.782029,804.677857,1,79350.3546,3.6840
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144840,4852,cw,cruise,phi,36.703066,1926.814564,769.673114,1,79365.8644,3.6727
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144854,4852,cw,cruise,phi,18.990240,2096.608393,977.393730,1,76468.1252,3.5591
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144908,4852,ccw,cruise,phi,45.159027,2066.279060,943.028501,1,78891.6642,3.4928
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144922,4852,ccw,cruise,phi,33.334241,2032.390273,907.124557,1,78266.3770,3.5580
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144936,4852,ccw,cruise,phi,19.343685,1993.439701,868.536617,1,80463.7802,3.7856
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-144950,4852,cw,cruise,phi,16.923214,1964.102698,838.829836,1,79731.3190,3.7376
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145004,4852,cw,cruise,phi,32.798249,1929.460787,803.255621,1,79299.1923,3.7087
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145018,4852,cw,cruise,phi,47.772637,1892.121678,768.688639,1,79259.6894,3.7106
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145032,4852,ccw,cruise,phi,25.738169,2063.523716,980.265545,1,77201.6546,3.5541
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145046,4852,ccw,cruise,phi,38.724183,2032.137671,943.934554,1,78958.0206,3.5271
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145100,4852,ccw,cruise,phi,33.120805,1998.568327,907.854393,1,78366.6441,3.5677
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145114,4852,ccw,cruise,phi,-1.661338,1955.686231,871.174964,1,79734.3261,3.7845
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145128,4852,cw,cruise,phi,30.102092,1932.874243,833.992908,1,79801.2432,3.7169
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145142,4852,cw,cruise,phi,38.951899,1893.353358,802.665487,1,80499.0484,3.7736
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145156,4852,cw,cruise,phi,28.582562,2060.694291,1012.517605,1,77027.8242,3.5933
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145210,4852,ccw,cruise,phi,45.177495,2031.278649,978.908639,1,78832.9894,3.5251
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145224,4852,ccw,cruise,phi,33.337969,1996.908687,945.251627,1,79006.4254,3.5282
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145238,4852,ccw,cruise,phi,19.453504,1958.953639,912.748758,1,78940.6921,3.5925
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145252,4852,cw,cruise,phi,16.464855,1928.184275,870.104460,1,79503.0710,3.7275
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145306,4852,cw,cruise,phi,33.263952,1894.016442,835.948329,1,80092.7807,3.8673
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145320,4852,cw,cruise,phi,47.944408,1857.228567,802.564343,1,79499.1291,3.7610
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145334,4852,ccw,cruise,phi,16.141053,2026.940191,1014.909660,1,78858.3480,3.5416
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145348,4852,ccw,cruise,phi,36.836526,1995.592686,980.498852,1,77022.1360,3.6003
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145402,4852,ccw,cruise,phi,23.521235,1959.656065,946.349664,1,77840.2468,3.6221
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145416,4852,ccw,cruise,phi,-1.692497,1920.938286,908.557562,1,78611.8872,3.6812
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145430,4852,cw,cruise,phi,20.598723,1891.898878,871.626261,1,79260.2690,3.7711
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145444,4852,cw,cruise,phi,36.978483,1857.217398,837.458206,1,80263.5450,3.8505
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145458,4852,ccw,cruise,phi,5.174362,1991.322231,1014.475460,1,77351.2611,3.6233
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145512,4852,ccw,cruise,phi,27.188721,1959.134303,980.624872,1,78601.8262,3.6087
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145526,4852,ccw,cruise,phi,9.700093,1922.421826,945.156352,1,79095.4853,3.6981
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145540,4852,cw,cruise,phi,7.098016,1891.383390,907.852365,1,79543.1309,3.7723
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145554,4852,cw,cruise,phi,27.207266,1856.980401,872.524796,1,79865.8764,3.8678
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145608,4852,cw,cruise,phi,-1.682890,1960.713620,1010.315537,1,79015.8855,3.6224
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145622,4852,ccw,cruise,phi,14.920748,1923.353767,979.564444,1,78380.7054,3.6915
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145636,4852,ccw,cruise,phi,-2.243253,1886.792870,942.581560,1,79230.4064,3.7164
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145650,4852,cw,cruise,phi,15.468103,1856.219148,908.056808,1,79201.2003,3.8000
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145704,4852,cw,cruise,phi,7.267220,1925.793885,1011.118746,1,79223.8217,3.6361
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145718,4852,ccw,cruise,phi,5.516718,1887.706073,978.291490,1,79468.4875,3.7506
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145732,4852,cw,cruise,phi,5.954509,1856.138401,943.114370,1,79566.0603,3.7749
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145746,4852,cw,cruise,phi,18.190288,1891.005065,1011.881655,1,79502.9694,3.6786
xy_60_zig_flipx-20230530-144410,0.000000,0.000000,20230530-145800,4852,cw,cruise,phi,-1.953198,1857.459417,979.214669,1,79676.2252,3.8033
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151236,4852,cw,cruise,phi,-0.160820,1857.364892,979.227297,1,79668.0637,3.7904
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151250,4852,cw,cruise,phi,-2.054216,1896.007681,1015.295793,1,78923.7599,3.6823
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151304,4852,ccw,cruise,phi,16.623206,1853.181741,943.258544,1,79868.6016,3.8128
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151318,4852,ccw,cruise,phi,7.096742,1886.464581,977.810805,1,79749.0180,3.7857
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151332,4852,cw,cruise,phi,5.412794,1925.708326,1011.499650,1,78754.2553,3.6593
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151346,4852,ccw,cruise,phi,5.917724,1852.939815,907.926641,1,80071.3819,3.8622
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151400,4852,ccw,cruise,phi,16.801313,1886.808731,943.563304,1,79675.3844,3.7518
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151414,4852,ccw,cruise,phi,-1.827058,1920.931635,978.626985,1,78975.7413,3.6760
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151428,4852,cw,cruise,phi,15.081761,1959.120303,1010.731306,1,79095.7486,3.6243
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151442,4852,cw,cruise,phi,-2.286048,1855.791493,876.555111,1,81143.7793,3.9500
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151456,4852,ccw,cruise,phi,25.842658,1887.292440,909.077441,1,79335.8226,3.7859
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151510,4852,ccw,cruise,phi,9.169300,1921.782437,944.324283,1,79379.2511,3.6729
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151524,4852,cw,cruise,phi,7.199207,1958.978511,975.393387,1,78480.4509,3.6141
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151538,4852,cw,cruise,phi,27.344713,1993.265966,1010.089938,1,78940.0260,3.5747
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151552,4852,cw,cruise,phi,8.020591,1855.076159,841.464371,1,79921.8222,3.8533
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151606,4852,ccw,cruise,phi,35.224493,1886.884627,873.839000,1,80388.8886,3.9121
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151620,4852,ccw,cruise,phi,22.836934,1921.698139,910.383573,1,79486.9924,3.7380
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151634,4852,ccw,cruise,phi,-1.722812,1956.376405,945.137773,1,79012.9198,3.6230
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151648,4852,cw,cruise,phi,20.734060,1991.130246,975.753623,1,78830.6642,3.5703
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151702,4852,cw,cruise,phi,37.108671,2027.086007,1010.693064,1,78908.2348,3.5778
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151716,4852,cw,cruise,phi,19.195782,1854.129057,806.308727,1,79329.4821,3.7820
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151730,4852,ccw,cruise,phi,45.548390,1886.696133,838.190085,1,79884.3003,3.8128
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151744,4852,ccw,cruise,phi,33.263055,1920.362387,874.272024,1,80655.2458,3.8659
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151758,4852,ccw,cruise,phi,19.449214,1958.534910,912.122389,1,78646.2241,3.6282
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151812,4852,cw,cruise,phi,16.617294,1987.974446,941.431665,1,78256.8954,3.5518
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151826,4852,cw,cruise,phi,33.417108,2024.389537,976.863092,1,78370.5638,3.5368
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151840,4852,cw,cruise,phi,48.044584,2061.231220,1011.950337,1,79084.1433,3.5319
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151854,4852,ccw,cruise,phi,25.647149,1886.745311,803.044616,1,79186.3911,3.7410
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151908,4852,ccw,cruise,phi,38.998113,1920.727438,837.205738,1,79800.5325,3.7738
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151922,4852,ccw,cruise,phi,33.111356,1953.872150,873.771349,1,80354.0204,3.8883
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151936,4852,ccw,cruise,phi,-1.619851,1994.806562,911.297990,1,78711.7227,3.5452
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-151950,4852,cw,cruise,phi,30.565412,2021.736283,945.916990,1,79015.7298,3.5187
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152004,4852,cw,cruise,phi,38.826161,2060.171235,977.491985,1,78394.2701,3.5413
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152018,4852,cw,cruise,phi,28.801530,1888.407770,770.959111,1,79385.1376,3.7962
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152032,4852,ccw,cruise,phi,45.474927,1921.827536,802.065717,1,79840.8351,3.7633
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152046,4852,ccw,cruise,phi,33.283216,1955.866704,836.129144,1,79831.8028,3.7235
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152100,4852,ccw,cruise,phi,19.224810,1993.798280,869.347188,1,79326.6090,3.6696
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152114,4852,cw,cruise,phi,17.203865,2024.540880,913.033776,1,78336.2342,3.5533
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152128,4852,cw,cruise,phi,32.836227,2059.881293,943.829157,1,78693.6177,3.5243
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152142,4852,cw,cruise,phi,47.874461,2096.039106,977.864353,1,79093.5808,3.4993
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152156,4852,ccw,cruise,phi,15.981508,1922.555837,767.163883,1,78457.5846,3.6104
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152210,4852,ccw,cruise,phi,37.194697,1957.491729,800.621537,1,77801.7783,3.6537
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152224,4852,ccw,cruise,phi,23.372520,1993.332251,835.067980,1,78788.2635,3.5869
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152238,4852,ccw,cruise,phi,-2.030595,2031.790051,873.909697,1,79602.4833,3.6836
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152252,4852,cw,cruise,phi,21.136854,2061.255454,909.968350,1,79039.2026,3.5096
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152306,4852,cw,cruise,phi,36.779845,2096.117211,942.642311,1,78693.8174,3.5080
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152320,4852,ccw,cruise,phi,5.102755,1958.528659,766.739478,1,78904.5096,3.6268
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152334,4852,ccw,cruise,phi,27.330511,1994.132225,800.515652,1,78769.3595,3.6461
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152348,4852,ccw,cruise,phi,9.576586,2030.950904,836.703567,1,79755.8336,3.8262
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152402,4852,cw,cruise,phi,7.410749,2061.880708,873.762257,1,79214.1986,3.5887
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152416,4852,cw,cruise,phi,27.140311,2096.055266,908.800367,1,79379.1390,3.4954
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152430,4852,cw,cruise,phi,-1.732735,1989.556004,770.087129,1,79584.6305,3.7531
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152444,4852,ccw,cruise,phi,15.111787,2030.279926,802.121967,1,79666.3422,3.7693
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152458,4852,ccw,cruise,phi,-2.525384,2065.933679,838.757228,1,79128.3761,3.6173
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152512,4852,cw,cruise,phi,15.866434,2096.902786,873.539484,1,78264.2063,3.5216
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152526,4852,cw,cruise,phi,7.280040,2025.466111,769.122613,1,79906.7451,3.7554
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152540,4852,ccw,cruise,phi,5.481443,2065.957429,803.580656,1,78882.4411,3.6103
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152554,4852,cw,cruise,phi,6.159582,2096.876025,838.004682,1,79801.0781,3.4960
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152608,4852,cw,cruise,phi,18.291608,2061.044188,768.760015,1,79199.5132,3.5662
xy_60_zig_flipy-20230530-151227,0.000000,0.000000,20230530-152622,4852,cw,cruise,phi,-1.514896,2095.522172,802.248705,1,77730.2841,3.5332
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154519,4852,cw,cruise,phi,0.505329,1891.885421,765.555129,1,78504.4475,3.6272
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154534,4852,ccw,cruise,phi,-0.827685,1854.601741,801.028681,1,79203.7971,3.7917
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154548,4852,ccw,cruise,phi,18.438034,1925.721444,764.882372,1,78965.4406,3.5716
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154602,4852,ccw,cruise,phi,8.524597,1888.301680,800.695599,1,80124.8021,3.7544
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154617,4852,cw,cruise,phi,5.006953,1855.127583,839.492724,1,80073.9545,3.8108
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154630,4852,ccw,cruise,phi,6.334593,1960.188303,767.605184,1,78570.0006,3.5723
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154644,4852,ccw,cruise,phi,15.958576,1922.638076,800.707118,1,79488.2322,3.7265
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154658,4852,ccw,cruise,phi,-1.448822,1887.613076,834.426510,1,80900.8933,3.8087
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154712,4852,cw,cruise,phi,14.339203,1855.874719,873.074527,1,80282.6698,3.9740
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154726,4852,cw,cruise,phi,-2.647607,1992.380322,770.927094,1,78569.6720,3.5664
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154740,4852,ccw,cruise,phi,24.951912,1957.323528,800.971927,1,78871.1777,3.6209
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154754,4852,ccw,cruise,phi,9.474663,1921.786014,835.840128,1,79890.8920,3.7564
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154808,4852,cw,cruise,phi,6.792001,1890.894548,873.121947,1,79922.0642,3.8755
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154822,4852,cw,cruise,phi,26.839655,1856.320344,906.144070,1,79571.9326,3.8246
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154836,4852,cw,cruise,phi,7.611964,2026.051815,771.062544,1,80407.3109,3.5969
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154850,4852,ccw,cruise,phi,33.482366,1993.006775,800.380987,1,78912.5281,3.6365
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154904,4852,ccw,cruise,phi,23.168934,1955.951173,835.503032,1,80094.4615,3.8316
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154918,4852,ccw,cruise,phi,-1.464836,1920.547135,870.478316,1,82749.0713,3.8985
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154932,4852,cw,cruise,phi,19.895211,1890.619314,904.830395,1,79609.7536,3.7803
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-154946,4852,cw,cruise,phi,36.667736,1855.377162,939.857805,1,79236.8116,3.8061
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-155000,4852,cw,cruise,phi,18.781135,2060.951198,770.412040,1,79342.3289,3.6736
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-155014,4852,ccw,cruise,phi,43.206913,2029.053625,800.041000,1,80335.6501,3.7241
xy_60_zag-20230530-154510,0.000000,0.000000,20230530-155028,4852,ccw,cruise,phi,33.812313,nan,nan,1,nan,nan
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160142,4852,cw,cruise,phi,80.458561,1902.439333,761.515018,1,77932.7520,3.6768
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160155,4852,cw,cruise,phi,-2.241702,1853.957822,805.502330,1,79950.0590,3.8119
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160209,4852,ccw,cruise,phi,17.432315,1924.338775,767.306490,1,78400.1873,3.6205
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160223,4852,ccw,cruise,phi,6.665322,1888.577086,800.512346,1,80097.8972,3.7751
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160236,4852,cw,cruise,phi,5.068225,1855.095288,839.516829,1,80015.5273,3.8118
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160250,4852,ccw,cruise,phi,6.356070,1960.158871,767.685002,1,78993.5111,3.5714
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160304,4852,ccw,cruise,phi,15.885412,1922.602876,800.725000,1,80087.5899,3.7358
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160318,4852,ccw,cruise,phi,-1.446456,1887.607982,834.383814,1,81153.0304,3.8068
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160330,4852,cw,cruise,phi,14.316190,1855.843222,873.059130,1,80388.9837,3.9638
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160344,4852,cw,cruise,phi,-2.679502,1992.414077,770.969285,1,78487.8206,3.5604
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160358,4852,ccw,cruise,phi,24.916585,1957.303203,800.939896,1,78955.6433,3.6387
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160412,4852,ccw,cruise,phi,9.502903,1921.718500,835.845388,1,79575.0621,3.7585
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160426,4852,cw,cruise,phi,6.758859,1890.900490,873.038600,1,80125.7289,3.9170
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160440,4852,cw,cruise,phi,26.831261,1856.316732,906.172399,1,79636.7284,3.8348
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160453,4852,cw,cruise,phi,7.605076,2025.996924,771.145675,1,79706.3314,3.5655
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160506,4852,ccw,cruise,phi,33.382276,1993.010534,800.367597,1,78898.3797,3.6235
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160520,4852,ccw,cruise,phi,23.179926,1955.897635,835.402500,1,79808.8474,3.8026
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160534,4852,ccw,cruise,phi,-1.384193,1920.434338,870.374683,1,81944.8464,3.9238
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160548,4852,cw,cruise,phi,19.794261,1890.620259,904.835881,1,79674.0424,3.7732
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160600,4852,cw,cruise,phi,36.667757,1855.361785,939.856016,1,79258.7379,3.8029
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160613,4852,cw,cruise,phi,18.767019,2060.900725,770.503275,1,79573.6457,3.6996
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160626,4852,ccw,cruise,phi,43.071677,2029.035509,800.019683,1,80291.7286,3.7517
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160640,4852,ccw,cruise,phi,33.820222,1992.688063,834.068064,1,79065.2732,3.6212
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160654,4852,ccw,cruise,phi,19.610011,1953.463851,872.639884,1,81275.5676,3.7937
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160706,4852,cw,cruise,phi,15.936712,1924.505457,901.843705,1,79034.8509,3.7389
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160719,4852,cw,cruise,phi,32.704483,1889.112163,937.158717,1,79546.0966,3.6893
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160732,4852,cw,cruise,phi,47.775462,1854.522588,975.133295,1,79713.1629,3.8082
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160745,4852,ccw,cruise,phi,26.182379,2063.189322,803.481642,1,79033.1541,3.6101
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160759,4852,ccw,cruise,phi,36.547618,2030.053234,834.585880,1,79757.3147,3.7975
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160812,4852,ccw,cruise,phi,33.300147,1993.585330,867.904409,1,79550.0951,3.7641
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160825,4852,ccw,cruise,phi,-1.515833,1954.577972,911.269209,1,78778.5580,3.6403
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160838,4852,cw,cruise,phi,28.847122,1920.932672,935.647043,1,78961.5929,3.6680
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160852,4852,cw,cruise,phi,38.763584,1888.871846,973.944362,1,79602.1142,3.6930
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160906,4852,cw,cruise,phi,28.487968,2095.448903,804.888267,1,78442.7058,3.5213
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160919,4852,ccw,cruise,phi,42.877306,2065.666767,835.678208,1,77807.4773,3.5879
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160932,4852,ccw,cruise,phi,33.861386,2031.409043,870.156919,1,78787.6765,3.6020
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160946,4852,ccw,cruise,phi,19.505596,1998.199522,909.183755,1,78632.6798,3.5450
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-160959,4852,cw,cruise,phi,16.282547,1956.427696,940.548505,1,77490.1298,3.6284
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-161013,4852,cw,cruise,phi,32.199001,1922.711034,973.736952,1,78822.3556,3.6449
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-161025,4852,cw,cruise,phi,47.738759,1888.731377,1010.223546,1,79556.3666,3.6963
xy_60_zag-20230530-160133,0.000000,0.000000,20230530-161039,4852,ccw,cruise,phi,16.550585,2097.894709,838.212899,1,78923.8585,3.4784
